re_type,adv_bed,adv_bath,adv_park,pool,elevator,bbq,balcony,leisure,adv_size,district,adv_sale
apartment,3.0,4.0,2.0,True,True,True,False,True,120.0,Lagoa Nova,700000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,98.0,Petropolis,540000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,54.0,Planalto,130000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,72.0,Neopolis,350000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,86.0,Tirol,230000.0
apartment,2.0,2.0,2.0,False,False,False,False,False,84.0,Lagoa Nova,177000.0
apartment,3.0,1.0,2.0,False,False,False,False,False,76.0,Neopolis,300000.0
apartment,4.0,5.0,4.0,True,False,True,True,True,285.0,Ponta Negra,850000.0
apartment,3.0,2.0,1.0,True,False,True,False,True,85.0,Lagoa Nova,330000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,75.0,Neopolis,265000.0
apartment,3.0,2.0,2.0,True,True,False,False,True,80.0,Lagoa Nova,370000.0
apartment,2.0,3.0,1.0,True,False,True,False,True,89.0,Areia Preta,285000.0
apartment,4.0,4.0,3.0,True,True,True,True,True,269.0,Candelaria,599000.0
apartment,4.0,1.0,4.0,False,True,False,False,False,290.0,Candelaria,795000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,55.0,Planalto,130000.0
apartment,3.0,1.0,4.0,True,True,True,True,True,236.0,Areia Preta,1750000.0
apartment,3.0,2.0,1.0,False,False,True,True,True,86.0,Capim Macio,220000.0
apartment,4.0,1.0,3.0,True,True,True,False,True,160.0,Lagoa Nova,880000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,88.0,Tirol,554143.0
apartment,3.0,2.0,2.0,True,True,True,True,True,75.0,Neopolis,280000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,107.0,Lagoa Nova,680000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,113.0,Lagoa Nova,580000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,104.0,Lagoa Nova,500000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,198.0,Capim Macio,750000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,98.0,Tirol,530000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,75.0,Candelaria,370000.0
apartment,3.0,5.0,4.0,True,True,True,True,True,196.0,Capim Macio,1700000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,90.0,Tirol,530000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,64.0,Neopolis,290000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,123.0,sept Rosado,600000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Tirol,275000.0
apartment,4.0,6.0,4.0,True,False,True,True,True,282.0,Areia Preta,2700000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,61.0,Tirol,330000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,57.0,Ponta Negra,399000.0
apartment,4.0,5.0,2.0,True,True,True,True,True,175.0,Petropolis,590000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,94.0,Ponta Negra,450000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Ponta Negra,260000.0
apartment,4.0,5.0,3.0,True,False,True,True,True,230.0,Petropolis,750000.0
apartment,4.0,5.0,3.0,True,False,True,True,True,230.0,Petropolis,750000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,170.0,Alecrim,950000.0
apartment,1.0,1.0,1.0,False,True,False,False,False,57.0,Lagoa Nova,150000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,57.0,Petropolis,160000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,190.0,Lagoa Nova,1360000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,80.0,Alecrim,399000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,57.0,Candelaria,259000.0
apartment,2.0,2.0,1.0,False,True,False,True,True,60.0,Petropolis,200000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,80.0,Tirol,199000.0
apartment,3.0,1.0,1.0,True,True,True,True,True,101.0,Ponta Negra,560000.0
apartment,3.0,3.0,3.0,True,True,True,False,True,192.0,Areia Preta,750000.0
apartment,2.0,2.0,1.0,False,True,True,False,True,56.0,Petropolis,220000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,77.0,Capim Macio,450000.0
apartment,4.0,4.0,3.0,True,True,True,False,False,468.0,Tirol,1000000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,95.0,Lagoa Nova,375000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,81.0,Lagoa Nova,420000.0
apartment,1.0,1.0,1.0,True,True,True,True,False,42.0,Ponta Negra,177900.0
apartment,2.0,1.0,1.0,True,False,True,False,True,65.0,Candelaria,250000.0
apartment,3.0,2.0,1.0,False,False,True,True,True,83.0,Capim Macio,250000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,144.0,Cidade Alta,540000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,80.0,Barro Vermelho,199000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,58.0,Ponta Negra,179000.0
apartment,3.0,1.0,2.0,True,True,True,False,False,108.0,Lagoa Nova,530000.0
apartment,3.0,1.0,2.0,True,True,True,False,False,108.0,Lagoa Nova,530000.0
apartment,3.0,2.0,1.0,True,True,False,False,True,94.0,Candelaria,480000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,54.0,Bom Pastor,140000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Ponta Negra,199000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Ponta Negra,175000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,55.0,Ponta Negra,208950.0
apartment,4.0,6.0,6.0,False,True,False,False,False,208.0,Tirol,2000000.0
apartment,3.0,5.0,2.0,True,True,True,True,True,116.0,Lagoa Nova,600000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Ponta Negra,190000.0
apartment,6.0,7.0,3.0,False,False,False,False,False,400.0,Barro Vermelho,1050000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,220.0,Tirol,750000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,84.0,Ponta Negra,279900.0
apartment,3.0,2.0,2.0,True,True,True,True,True,79.0,Ponta Negra,495000.0
apartment,3.0,3.0,2.0,True,False,True,True,False,90.0,Ponta Negra,330000.0
apartment,3.0,5.0,2.0,True,True,True,True,True,131.0,Lagoa Nova,689000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,113.0,Lagoa Nova,500000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,100.0,Tirol,650000.0
apartment,3.0,1.0,1.0,True,True,False,False,True,76.0,PARNAMIRIM,210000.0
apartment,4.0,6.0,4.0,True,False,True,True,True,282.0,Areia Preta,2300000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,62.0,Lagoa Nova,250000.0
apartment,4.0,6.0,3.0,True,False,True,True,True,225.0,Areia Preta,1400000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,281.0,Tirol,2100000.0
apartment,3.0,1.0,2.0,True,True,True,False,True,92.0,Lagoa Nova,350000.0
apartment,4.0,6.0,3.0,True,True,True,True,True,400.0,Barro Vermelho,1000000.0
apartment,4.0,5.0,3.0,True,False,True,True,True,142.0,Lagoa Nova,898000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,59.0,Capim Macio,300000.0
apartment,4.0,4.0,3.0,True,True,True,False,False,208.0,Petropolis,900000.0
apartment,3.0,4.0,3.0,True,False,True,True,True,180.0,Petropolis,700000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,140.0,Tirol,600000.0
apartment,4.0,5.0,2.0,True,True,True,False,True,175.0,Petropolis,590000.0
apartment,3.0,3.0,2.0,True,False,True,True,False,450.0,Candelaria,560000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,125.0,Petropolis,490000.0
apartment,3.0,2.0,2.0,True,False,True,True,True,90.0,Tirol,420000.0
apartment,3.0,1.0,3.0,True,True,True,False,True,150.0,Tirol,950000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,55.0,Pitimbu,220000.0
apartment,2.0,1.0,1.0,False,False,True,True,True,65.0,Capim Macio,130000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,83.0,Pitimbu,320000.0
apartment,2.0,1.0,1.0,True,False,True,True,True,58.0,Capim Macio,280000.0
apartment,2.0,2.0,1.0,True,False,False,True,True,56.0,Tirol,210000.0
apartment,3.0,1.0,1.0,True,True,True,True,True,115.0,Lagoa Seca,420000.0
apartment,3.0,3.0,3.0,True,False,True,False,True,205.0,Lagoa Nova,750000.0
apartment,2.0,3.0,2.0,True,True,True,True,True,114.0,Capim Macio,420000.0
apartment,3.0,4.0,2.0,False,True,True,True,False,160.0,Lagoa Nova,850000.0
apartment,4.0,6.0,4.0,True,True,False,True,True,240.0,Areia Preta,1950000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,109.0,Lagoa Nova,540000.0
apartment,3.0,2.0,1.0,False,True,False,False,False,85.0,Tirol,230000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,125.0,Candelaria,550000.0
apartment,3.0,3.0,1.0,False,True,False,False,False,80.0,Barro Vermelho,239000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,122.0,Ponta Negra,550000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,217.0,Tirol,850000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,108.0,Lagoa Nova,485000.0
apartment,3.0,4.0,3.0,True,True,True,True,True,205.0,Tirol,650000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,98.0,Petropolis,570000.0
apartment,2.0,2.0,1.0,True,True,False,True,True,56.0,Tirol,240000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,58.0,Ponta Negra,158000.0
apartment,3.0,4.0,3.0,True,True,True,False,True,188.0,Lagoa Nova,670000.0
apartment,2.0,2.0,1.0,False,False,False,True,False,66.0,Capim Macio,170000.0
apartment,3.0,5.0,4.0,True,False,False,True,True,196.0,Capim Macio,1700000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,85.0,Capim Macio,560000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,57.0,Tirol,255000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,63.0,Capim Macio,160000.0
apartment,4.0,1.0,2.0,True,True,True,False,True,270.0,Lagoa Nova,500000.0
apartment,1.0,1.0,1.0,True,False,False,True,False,57.0,Candelaria,260000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,208.0,Tirol,1400000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Pitimbu,220000.0
apartment,3.0,1.0,1.0,False,True,False,True,False,95.0,Tirol,250000.0
apartment,4.0,5.0,1.0,True,True,True,True,True,180.0,Tirol,920000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,172.0,Tirol,700000.0
apartment,3.0,4.0,3.0,True,False,True,True,True,109.0,Candelaria,485000.0
apartment,3.0,2.0,2.0,False,True,False,False,True,72.0,Capim Macio,200000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,130.0,Lagoa Nova,810000.0
apartment,2.0,1.0,1.0,True,False,False,False,True,54.0,Ponta Negra,350000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,281.0,Tirol,2100000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,55.0,Candelaria,240000.0
apartment,1.0,1.0,1.0,False,False,False,True,False,43.0,Cidade Alta,100000.0
apartment,2.0,1.0,1.0,True,False,False,False,True,54.0,Petropolis,246000.0
apartment,3.0,4.0,2.0,True,False,True,False,True,113.0,Lagoa Nova,500000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,105.0,Lagoa Nova,460000.0
apartment,2.0,1.0,1.0,False,False,False,True,False,53.0,Praia do Meio,120000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,58.0,Lagoa Nova,270000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,46.0,Ponta Negra,169900.0
apartment,2.0,2.0,1.0,True,True,False,False,False,52.0,Ponta Negra,240000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,92.0,Capim Macio,450000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,56.0,Neopolis,170000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,93.0,Lagoa Nova,390000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,80.0,Barro Vermelho,220000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,124.0,Barro Vermelho,390000.0
apartment,3.0,4.0,3.0,True,True,True,True,True,109.0,Candelaria,530000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,130.0,Nova Descoberta,180000.0
apartment,3.0,2.0,2.0,True,False,True,True,True,79.0,Ponta Negra,495000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,103.0,Lagoa Nova,455000.0
apartment,4.0,1.0,3.0,True,True,True,True,True,250.0,Petropolis,590000.0
apartment,2.0,1.0,2.0,False,False,False,True,True,77.0,Lagoa Nova,175000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,92.0,Capim Macio,508000.0
apartment,3.0,1.0,2.0,True,True,False,False,False,76.0,Lagoa Nova,397500.0
apartment,3.0,4.0,5.0,False,False,False,False,False,960.0,Tirol,1800000.0
apartment,3.0,3.0,2.0,True,True,True,False,False,94.0,Ponta Negra,310000.0
apartment,2.0,1.0,1.0,True,True,False,False,False,56.0,Ponta Negra,230000.0
apartment,3.0,4.0,2.0,True,True,True,False,False,109.0,Candelaria,495000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,103.0,Candelaria,390000.0
apartment,3.0,5.0,3.0,False,False,False,True,True,165.0,Tirol,1100000.0
apartment,3.0,1.0,2.0,False,True,False,False,False,108.0,Lagoa Nova,500000.0
apartment,4.0,1.0,1.0,True,True,True,False,False,180.0,Areia Preta,980000.0
apartment,3.0,2.0,1.0,False,False,False,True,False,70.0,Candelaria,190000.0
apartment,3.0,1.0,2.0,True,True,True,False,True,104.0,Lagoa Nova,490000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,92.0,Capim Macio,508000.0
apartment,3.0,1.0,2.0,True,True,False,False,False,76.0,Lagoa Nova,397500.0
apartment,3.0,4.0,5.0,False,False,False,False,False,960.0,Tirol,1800000.0
apartment,2.0,1.0,1.0,True,True,False,False,False,56.0,Ponta Negra,230000.0
apartment,3.0,4.0,2.0,True,True,True,False,False,109.0,Candelaria,495000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,103.0,Candelaria,390000.0
apartment,3.0,5.0,3.0,False,False,False,True,True,165.0,Tirol,1100000.0
apartment,3.0,1.0,2.0,False,True,False,False,False,108.0,Lagoa Nova,500000.0
apartment,4.0,1.0,1.0,True,True,True,False,False,180.0,Areia Preta,980000.0
apartment,3.0,2.0,1.0,False,False,False,True,False,70.0,Candelaria,190000.0
apartment,3.0,1.0,2.0,True,True,True,False,True,104.0,Lagoa Nova,490000.0
apartment,1.0,1.0,1.0,True,True,True,False,True,36.0,Pitimbu,130000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,57.0,Candelaria,300000.0
apartment,2.0,1.0,2.0,True,True,True,False,True,51.0,Candelaria,240000.0
apartment,3.0,4.0,3.0,True,True,True,True,True,127.0,Candelaria,680000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,57.0,Ponta Negra,290000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,82.0,Capim Macio,195000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,83.0,Capim Macio,290000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,220.0,Lagoa Nova,850000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,110.0,Lagoa Seca,550000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,131.0,Barro Vermelho,159000.0
apartment,4.0,1.0,4.0,True,True,True,True,True,290.0,Tirol,2400000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,55.0,Candelaria,240000.0
apartment,4.0,6.0,5.0,True,False,True,False,False,275.0,Tirol,1100000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,55.0,Pitimbu,115000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,55.0,Planalto,100000.0
apartment,4.0,5.0,4.0,True,True,True,False,True,237.0,Tirol,1000000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,208.0,Tirol,1350000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,92.0,Capim Macio,550000.0
apartment,3.0,3.0,2.0,False,True,True,False,True,105.0,Tirol,340000.0
apartment,4.0,7.0,4.0,True,False,True,True,True,282.0,Areia Preta,2300000.0
apartment,3.0,5.0,3.0,True,False,True,True,False,220.0,Lagoa Nova,750000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,61.0,Planalto,140000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,60.0,Petropolis,290000.0
apartment,1.0,1.0,1.0,False,True,False,False,False,56.0,Ponta Negra,275000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,60.0,Petropolis,290000.0
apartment,1.0,1.0,1.0,False,True,False,False,False,56.0,Ponta Negra,275000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,64.0,Neopolis,290000.0
apartment,3.0,1.0,2.0,True,False,True,False,False,128.0,Lagoa Nova,660000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,98.0,Lagoa Nova,430000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,156.0,Lagoa Nova,400000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,92.0,Lagoa Nova,299000.0
apartment,4.0,7.0,4.0,True,False,True,True,False,574.0,Lagoa Nova,1050000.0
apartment,3.0,1.0,2.0,False,False,False,True,False,110.0,Lagoa Nova,200000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,196.0,Capim Macio,1350000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,184.0,Tirol,1000000.0
apartment,4.0,3.0,3.0,True,False,True,False,True,383.0,Barro Vermelho,1150000.0
apartment,3.0,4.0,3.0,True,True,True,True,True,130.0,Lagoa Nova,745000.0
apartment,3.0,1.0,2.0,True,True,True,False,True,93.0,Ponta Negra,330000.0
apartment,3.0,1.0,2.0,False,True,True,True,True,113.0,Lagoa Nova,490000.0
apartment,3.0,1.0,2.0,False,False,False,False,False,76.0,Neopolis,300000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,193.0,Tirol,330000.0
apartment,4.0,5.0,4.0,True,False,True,True,True,336.0,Tirol,1750000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,54.0,Ponta Negra,204000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Pitimbu,195000.0
apartment,4.0,1.0,3.0,True,True,True,True,True,220.0,Lagoa Nova,900000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Capim Macio,280000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,65.0,Capim Macio,113000.0
apartment,3.0,3.0,2.0,False,False,False,False,False,131.0,Petropolis,420000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,96.0,Candelaria,400000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,114.0,Ponta Negra,420000.0
apartment,4.0,3.0,4.0,True,True,True,False,True,136.0,Lagoa Nova,800000.0
apartment,2.0,1.0,1.0,False,True,False,False,False,64.0,Ponta Negra,250000.0
apartment,4.0,4.0,2.0,False,True,False,True,True,218.0,Petropolis,680000.0
apartment,4.0,6.0,3.0,True,False,True,True,True,420.0,Areia Preta,2700000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Capim Macio,300000.0
apartment,2.0,1.0,1.0,True,False,True,True,True,63.0,Planalto,147000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Pitimbu,175000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,75.0,Ribeira,260000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,65.0,Capim Macio,230000.0
apartment,3.0,4.0,2.0,False,True,True,False,True,140.0,Tirol,790000.0
apartment,4.0,3.0,4.0,True,True,True,False,True,136.0,Lagoa Nova,800000.0
apartment,2.0,1.0,1.0,False,True,False,False,False,64.0,Ponta Negra,250000.0
apartment,4.0,4.0,2.0,False,True,False,True,True,218.0,Petropolis,680000.0
apartment,4.0,6.0,3.0,True,False,True,True,True,420.0,Areia Preta,2700000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Capim Macio,300000.0
apartment,2.0,1.0,1.0,True,False,True,True,True,63.0,Planalto,147000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Pitimbu,175000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,75.0,Ribeira,260000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,65.0,Capim Macio,230000.0
apartment,3.0,4.0,2.0,False,True,True,False,True,140.0,Tirol,790000.0
apartment,3.0,5.0,2.0,True,False,True,False,False,145.0,Lagoa Nova,750000.0
apartment,3.0,1.0,4.0,True,True,True,True,True,165.0,Tirol,1300000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,128.0,Lagoa Nova,660000.0
apartment,3.0,2.0,2.0,False,True,False,False,True,110.0,Barro Vermelho,350000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,91.0,Tirol,440000.0
apartment,4.0,1.0,1.0,True,True,True,False,True,236.0,Lagoa Nova,1100000.0
apartment,4.0,6.0,2.0,True,True,True,True,True,220.0,Barro Vermelho,900000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,74.0,Capim Macio,185000.0
apartment,4.0,4.0,2.0,True,True,True,True,True,119.0,Lagoa Nova,650000.0
apartment,3.0,1.0,1.0,False,True,True,True,True,79.0,Candelaria,170000.0
apartment,3.0,1.0,2.0,False,True,False,True,True,119.0,Lagoa Nova,646000.0
apartment,3.0,5.0,2.0,True,False,False,True,True,116.0,Lagoa Nova,600000.0
apartment,3.0,5.0,2.0,True,False,True,False,False,140.0,Barro Vermelho,790000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,58.0,Pitimbu,200000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,98.0,Barro Vermelho,370000.0
apartment,2.0,2.0,2.0,True,True,True,True,False,58.0,Ribeira,256000.0
apartment,3.0,1.0,2.0,False,False,False,False,False,91.0,Capim Macio,200000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,103.0,Petropolis,655900.0
apartment,4.0,4.0,4.0,True,True,True,True,True,208.0,Tirol,1400000.0
apartment,3.0,1.0,3.0,True,True,True,True,True,136.0,Lagoa Nova,850000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,55.0,Ponta Negra,285000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,55.0,Ponta Negra,240000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,108.0,Lagoa Nova,498000.0
apartment,4.0,1.0,2.0,False,True,False,False,False,176.0,Petropolis,590000.0
apartment,3.0,1.0,1.0,True,False,True,False,True,80.0,Lagoa Nova,248000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,56.0,Ponta Negra,175000.0
apartment,4.0,4.0,4.0,True,True,True,True,True,208.0,Tirol,1400000.0
apartment,3.0,1.0,3.0,True,True,True,True,True,136.0,Lagoa Nova,850000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,55.0,Ponta Negra,285000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,55.0,Ponta Negra,240000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,108.0,Lagoa Nova,498000.0
apartment,4.0,1.0,2.0,False,True,False,False,False,176.0,Petropolis,590000.0
apartment,3.0,1.0,1.0,True,False,True,False,True,80.0,Lagoa Nova,248000.0
apartment,3.0,2.0,1.0,True,False,True,False,True,81.0,Lagoa Nova,460000.0
apartment,3.0,4.0,3.0,True,True,True,False,True,142.0,Lagoa Nova,1500000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,87.0,Candelaria,390000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Ponta Negra,280000.0
apartment,3.0,3.0,2.0,False,True,False,True,True,150.0,Tirol,450000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,54.0,Ponta Negra,210000.0
apartment,3.0,5.0,2.0,True,True,True,True,True,112.0,Lagoa Nova,550000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,55.0,Ponta Negra,250000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,108.0,Candelaria,450000.0
apartment,3.0,4.0,2.0,True,False,True,False,False,113.0,Lagoa Nova,460000.0
apartment,3.0,4.0,3.0,True,True,True,True,False,254.0,Petropolis,820000.0
apartment,3.0,1.0,1.0,False,False,False,False,False,66.0,Capim Macio,150000.0
apartment,4.0,1.0,3.0,True,True,True,True,True,164.0,Lagoa Nova,2100000.0
apartment,2.0,1.0,1.0,False,True,False,False,False,54.0,Ponta Negra,290000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,161.0,Petropolis,560000.0
apartment,4.0,5.0,3.0,True,False,False,False,False,230.0,Petropolis,750000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,103.0,Lagoa Nova,601768.0
apartment,3.0,1.0,1.0,True,True,True,False,True,92.0,Lagoa Nova,200000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,58.0,Tirol,290000.0
apartment,3.0,2.0,2.0,False,True,False,False,True,96.0,Barro Vermelho,460000.0
apartment,2.0,1.0,2.0,True,True,True,True,True,56.0,Candelaria,243000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,58.0,Tirol,320000.0
apartment,4.0,1.0,3.0,False,True,False,False,False,208.0,Petropolis,850000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,69.0,Lagoa Nova,190000.0
apartment,2.0,1.0,1.0,True,False,True,True,True,56.0,Ponta Negra,350000.0
apartment,3.0,4.0,2.0,True,True,False,False,True,112.0,Tirol,680000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,56.0,Tirol,210000.0
apartment,4.0,6.0,3.0,True,True,True,True,True,166.0,Lagoa Nova,935000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,54.0,Ponta Negra,420000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,58.0,Tirol,290000.0
apartment,3.0,2.0,2.0,False,True,False,False,True,96.0,Barro Vermelho,460000.0
apartment,2.0,1.0,2.0,True,True,True,True,True,56.0,Candelaria,243000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,58.0,Tirol,320000.0
apartment,4.0,1.0,3.0,False,True,False,False,False,208.0,Petropolis,850000.0
apartment,2.0,1.0,1.0,True,False,True,True,True,56.0,Ponta Negra,350000.0
apartment,3.0,4.0,2.0,True,True,False,False,True,112.0,Tirol,680000.0
apartment,4.0,6.0,3.0,True,True,True,True,True,166.0,Lagoa Nova,935000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,54.0,Ponta Negra,420000.0
apartment,4.0,5.0,4.0,False,True,True,True,True,208.0,Tirol,1350000.0
apartment,3.0,5.0,2.0,True,True,True,True,True,111.0,Lagoa Nova,680000.0
apartment,4.0,1.0,3.0,True,True,False,False,True,170.0,Areia Preta,890000.0
apartment,4.0,6.0,3.0,True,True,True,False,True,450.0,Petropolis,5000000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,100.0,Lagoa Nova,450000.0
apartment,3.0,4.0,2.0,False,True,False,False,False,180.0,Lagoa Nova,500000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,75.0,Ribeira,240000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,113.0,Lagoa Nova,509990.0
apartment,2.0,1.0,1.0,True,True,True,False,True,60.0,Ponta Negra,215000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Ponta Negra,280000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Pitimbu,215000.0
